address,balance,
bcna17e7f9rh93jj9vvq38nzjygaf9tnq5dy88mud2n,1775387338,
bcna10qatqljt4d7l6g4za3ufj45vr53ngnk2gnacl6,1774392333,
bcna1cr972q8v4phzgwxu9ellnyxmha2n82xgdfxvq6,1762076715,
bcna10h2266xrkj83dwwct656lhq2u0kh7ug4q6tg5u,1760718357,
bcna18qs6jenjswr72gu8wxcfqsgtcszkz0387cx7vx,1749131684,
bcna1fm3xdttqcjfrzfxx0vfa8rgpp3cy8eaysywvra,1743500000,
bcna1mpj06xcvhqwz4aq2vg7j4k9vtddm44j569tyd2,1719448400,
bcna19r668d0jzwec52m723ssazlrm6ylqzyr55f7ey,1710251256,
bcna1q2unr0g47z2ynca223y9pjxrk8vrczhwgcexjs,1700000000,
bcna143jtymn3svpdwgvfgf8dc5xch7nkj6wp7ts2wz,1700000000,
bcna1gpkg38400ufhswzxcx99c2g7ft7n7fpgxg9evv,1697741824,
bcna1nah2l3d3xe86mf4cne7wty05y23ykfa7fna5kh,1689000000,
bcna13h9whxjw9vujgz7tlagrxa577zsfe0qsr0vqn9,1687000000,
bcna13qnxglysulcam3csjl3husxn4cxrjl3v2ld63m,1682402010,
bcna16yqm35za9mxw8crfpsxhwruewwff56qnfd9jtg,1660900704,
bcna1hd3d5hf8qujw5pgwtytdyhdux2tc64mm7nf0ek,1660492316,
bcna1vf68rkgk502k4ja6l2mq9t8pcdrp5qpzp0ahxc,1655826658,
bcna1t9e29sp305zsjk69ps7uh5u747099txn5derwq,1650083876,
bcna195uvg8x600w7f7avtklzzm408jaandlz80ug5j,1629000000,
bcna18gzezjz0ug5kskpdh3p7hhp9tgm8y36j3225xg,1627190178,
bcna1f37s057srjn76vqg58x2czhld5jejqjrx3u9zu,1613001613,
bcna10gtlwnl6c8t3v8ql9cr98xv2ervrgz9n0pyypk,1610733668,
bcna10gtlwnl6c8t3v8ql9cr98xv2ervrgz9n0pyypk,1610733668,
bcna19cxlfvlpvztv62fr850gwdw6ttq32elv7age33,1607391960,
bcna1s7nenfg7f0md2mpw5fujudfjw0qmsj6fz3eup7,1603078529,
bcna1st9y369mkl6ymwftzyms60s9j8l92434r6tyde,1600000000,
bcna1t5rvn85jhmul9rxn3qryhrd99fqcddkzdv97ek,1591430000,
bcna1ajql4ug94hxka0vqpq949mwgl72cst4gcndyvf,1589500000,
bcna1xh88cr9xy8hj33p50dcws23x8ce5xp2ka0lprm,1586000000,
bcna1m4tqkvw22zgl4w9nyzfeyccnk696r6w73jvv2v,1582110000,
bcna1cvpp3z3ql6mhh2kt0am2den76cl36m9rkna4tm,1568647054,
bcna1cmxd668876hkaasj73a57uzl47ewaykxu4nt4p,1564639008,
bcna1myev73v9nthw52rhfmgr7yzz4g8n7p7fsyuenr,1545000000,
bcna1gjftdy5prc8zzq6dvedlay2v8pczxm0r46nvga,1541192638,
bcna17n29htts9z3wd0ydtq0uwsxtpw0hs0c59hc8lc,1540000060,
bcna17cywn0wszfp4449ygv4ajr6xgsam002655t5hw,1528914005,
bcna1saz2nvwyr87aqu60qc4gmnfl3s4s0qqu0kmywq,1526520225,
bcna1pswe4zg8agsn8vjqtp5y7p69c2uu9zncfhz890,1521160800,
bcna1gefrjr6623nqm3rssgv2g0pechuc3qpnkrh5ss,1514982731,
bcna1ur8u2dd9axcenhulg342pam7dm44w2kqmpkm7p,1512000000,
bcna1wa3599xvdjjrhytu5yp8jxnq8m7h9jdpwl2cht,1509500000,
bcna1m74zj2duq6aqunjz4syec6wtquxygrkphk24sm,1500000000,
bcna10w9nskqua7fr5q7g7jvl5ygttdcqszmjwsfm7c,1491000000,
bcna1k7lanjkmkc0km8clcjurepyz93l02ha7fa8j2d,1477000000,
bcna14a5k766uzslczxp22g5chu6xkw4gcdgjxfwlsm,1474000000,
bcna1c43wudcs679htmhdlp44zru3y3vhgq72lx9auj,1473605872,
bcna1dry5ez2r95069ru9ajdz6f99ukcumnpzuf6jv0,1465000000,
bcna16l78jd88t6phup7324wlcl0kgvvc9c8c5s4dmn,1465000000,
bcna1a7zgasrrnjaqnqgj74ma6mrqx96lfhtf32efhw,1464427200,
bcna1ff97wc3htemhctfelnkughw6mahy0zrapsfem3,1447013513,
bcna1ps6f67034fp22nqpvkur5pry039nfjpukk7vpd,1435332635,
bcna1xmm3guyzffj3v770sey4ejc2qxv046wvqy8uh8,1421725103,
bcna1svl4txrcxpwy55q5svr7lfa0fm20mzc9aupek2,1415527071,
bcna1wke3ev9ja6rxsngld75r3vppcpet94xxxysyut,1409000000,
bcna1wrj4spg6ntpedamdhgffk0mk04jpe8kuttwve3,1403015063,
bcna1ddcf8prazvw22sm9gd98gau7jhwxhdqp4xvcxc,1401431763,
bcna15mw3j22qd9dmnh7vgqcrn2teugkpjtfxkegcp7,1400000000,
bcna1q0tfewa60enuu8utyjs9w7um58njhd7f07tl8r,1397000000,
bcna1nnkn6tq4tsy5ujzkmuv8zgz2pptka7zkj2ah5u,1393394999,
bcna1mvk8603ksv5spt9epgruemcqdh3qruzetarakq,1384665296,
bcna103l025fw2x7d8k8px7d07vu667x0h5p5keqkke,1373000000,
bcna1kdx4s5drd0nplcjzdvtframpqsea4p6dyjldad,1370000000,
bcna1u64pn98lx8f86q0mvncmc8hg4l5z562xms64zz,1367000000,
bcna1kxueppl2evvherc487rwxa2rf932pxm76zcxzt,1353000000,
bcna16c53zl78wj6srl7whtnvky505hk3748dqm4gj7,1350000000,
bcna1lcs6wz6cqcvf4g6res3z4wnmuur8knerzy3qzz,1347002973,
bcna1ufkn6a3lxswk8ekcz5gzpfk4pasncq4s2skmkm,1343087854,
bcna1xu2am6mr8mu3zywet7gd5wdf2q23rjhhy0lekd,1339331648,
bcna1d3ks3hrx47vf4gk9e65awce5hkzch8lkcrnn9p,1335000000,
bcna1673j99xlc0jf3qudueuauhdcdqnwc0ffa5k5up,1330000000,
bcna130c4h44vc3mpg6wnvq3zgyn4nf6qlvhzqxm34m,1323269849,
bcna1vhkly0ru48l0gdrwjep2v2dv04easemrd9p2u7,1317000000,
bcna1mxa8y6sjlvukkt07uv34vjs7hrmw355ptrxuuy,1304000000,
bcna1ayy8knfdhepp2rws2m8kq5jzjm67fsylcka53p,1298418244,
bcna18ct84ud7q8xqhxvt3q2ddceqg9kq2akn0pg84v,1295000000,
bcna1ehmqqyrvjlk0u6pgzh8xk7w28hd58uu9vk8kan,1286679368,
bcna13f993y9dcxk5kp2wzl895mt2qy2ngfsgwmguja,1285430000,
bcna1x4tau5pfrqyyawcewur9ks0jt4e5tnvua8quqh,1283000000,
bcna18y99h5vmlvyucvva952zvrlzmhdpnc7kufle5t,1280000000,
bcna10yp820v5t3exmc2xzfdhwe7gw3al6g3jx5jmc3,1280000000,
bcna1mc4w0npa3e83e5s2fjyx7au3ucnpkaq59stw4m,1277350353,
bcna1yv6nx4xz0cnp3da5yaudm5325upk38zf6dvm6d,1268609717,
bcna1tc2hll3wfhu247scwnvu6ppgrwgc6sjzafykxp,1266000000,
bcna1w93p3d2e5faj2mzavkspwx6ykfsxxpsrsv9g3h,1257700000,
bcna1eduu6rk03m7tqthj4weuvwqmwjxmh52w7lr8qr,1247196759,
bcna1jxlphuhe8lynntkmafej6m8w2gjtuv5fwtmm3s,1247000000,
bcna1gwd9l44t22e3nteu68akfgykuxu6lq6mfrmjw6,1246000000,
bcna1ftgdv75navpvelzr0s7ycxy9v44a2tzlmfqju3,1240000000,
bcna1yuycef80txefx4fu4gc7kwzvql0ckuyhkppjh3,1233369083,
bcna1tky2duvdxhxgsul2puvw0esc3elahzsvpf7jqq,1230828028,
bcna1g87sgs58mlezsk2ug55nyc0y5wsrusgv3wrvcl,1227190253,
bcna1j7mep9rl9h30gg2t4t2urmuue9dm2lax66w6v8,1226376884,
bcna1hdvzqrgjqgm98vrz6jpevx53udwa52l3zcd89p,1226130653,
bcna1mqpky5jf0n98pccn8f69gd9a36sqy9u3mk0lm6,1225287476,
bcna1qg06rqy8ewmkxnc453hy9remflt0fgzuj673ts,1225000000,
bcna1wjcdyfyzvcs4r9zjg2l8t5zzf46ukudtfpfek3,1222000000,
bcna1zsnyrlhczwvalqccggs0egjqwh2qxarxr8a9tj,1221905169,
bcna19l9wsymdh3mp7munzrlk8rs03ttnu2uawe884u,1220360851,
bcna1pe4vscc8cvvcemvx0v7tkher7eu29dv9my6wsh,1218875075,
bcna1gay2l45n5d2rgek6al4m8f45t77hjvjud8c58u,1213512532,
bcna1ay372nh5gh0w8tpzltcn9acenk0al3pz872j3x,1208322406,
bcna1xzkpdcphmygtphaxmtjx35wjhgnlsddavy3jl0,1200000000,
bcna1fa9kz054k59nkkfh4nggpyc7nkdy2s4hjuuded,1200000000,
bcna1cf3365zn4809hddfp5jghx8s805fnyrj44mctv,1200000000,
bcna17jqs6ugm4xh0n23t8gvylwz8rs2q4cfd93njlk,1200000000,
bcna1q99xn9x9yusyqc5m9kfr2gut75duyufracxnc8,1196000000,
bcna12sgsxvlqc36jvzj9tlkrr5dg6d4k4f9yx9zvwe,1193800000,
bcna17cjs4nz5srm9y22g5zdjk53vp24qccu6uy3qgu,1180782493,
bcna1ywuuvufcu4p2lp5y0gdy0en0dl4ff7yfny3lk4,1180000000,
bcna1r6dszkksknghnnllx48v5rcsc5pmdljkw6xqns,1177706664,
bcna1m7agg96mu8a6cdc93lmy3mxyvw938qwg2pxw60,1177050000,
bcna1lsl7d8rrx8jgtfh5vqhl7fuyh3vs9kadmdv87p,1175614387,
bcna1ymlqjsxyswth6d3pwga384a4xn2u26sxqxack6,1174000000,
bcna1pwjc9nses6qzt73kvvm2uelzvfmz7glesvlws6,1168021800,
bcna1vcpxklk693ms03cy9l83he735jpufhfuaa6dzw,1166886849,
bcna1qz02x57fyjdzs5emzx4mvvgx8vpgv7fthkzvg4,1165300000,
bcna1lftde20cr2c2s8uhs9kx8nz7h7h90lqpk5y6ly,1163423551,
bcna17t08gk6tehycwc3cza0myqu2kyxrf6k8cvgxl2,1162832776,
bcna1y7448p6gj99f0wwvj9z8g0ajka8094hhla5j74,1156500000,
bcna15hgl8gpv634zu7nzvquusrduc8wkw2nwnys883,1156000000,
bcna1q95wzugxt3279rxcf3ehghz9uscm2py9p3rczg,1151000000,
bcna1d707vmrz2zmmc902yf24aek8qs346pes77l62k,1150000000,
bcna17sgwwu39jhgg7nd5ws0498gmgqqevfxju6gw6d,1150000000,
bcna1anjmamq7cnmg7n5vxtpngjrzrstepafz5xxa4g,1140400000,
bcna19zt3lept54w38pr9qxq6j6fhy5rcew60nhlx6w,1137000000,
bcna1k75cgtpjp0yvlxwqerdcp7z9yhc2wr5dl7a82r,1131959346,
bcna1pu8n44ftfm4qyfz6lxkejw23nng7xwjeasqqrf,1129047162,
bcna1938kxr04astusheu5x8yfk950xzgmz22cs65gw,1128000000,
bcna1v2c35zp594pkeg3l4kafcvyck0fhnl324r53k7,1126830000,
bcna1tdmxj2veae9rjf54y8q38sngncu3h92s6mla5r,1122000000,
bcna1egm3hygqgjywnjarhxugeqpjsp2lgmwnypwzlk,1122000000,
bcna1n4r9cjc8mrzzgyll2ukd58srx2eplllpsxa53z,1117749003,
bcna1ce0ut5cm75cmvgkwmc6wxudvfqzfsz7tvnt6k9,1117390000,
bcna1dee0v47ducs0g2rm5e2urx7ruqq43zxamyd84q,1109000000,
bcna1rd95p69qn4da4vpq2vthejtctxd7nvwga7c7py,1100000000,
bcna1lkk0dv3zy8sgemh22urv56cpctr0g8cwlxv7pe,1100000000,
bcna1xw84z243vf6lnt45s3w67vkr9qqwjctd6wsleu,1085000000,
bcna1fpr70ct7yxjajlwqftuxramwsp3v9etecvvvr3,1083100000,
bcna1p0xc8vz6m72velt8xera2quz3xs9ee6crulwpp,1078023934,
bcna1jy7hg7q4mw5kpj5r6xa5akvf7hvtdjua8tm4qa,1076090766,
bcna142zrdg7e8spfgypz7xhkry65mkuw26ltwetazd,1075000000,
bcna17m4804kq3yd74p090fcm6dg44vp8xq2drm459l,1073102571,
bcna1acmc8f7g9eqs6lvhy3m9889d9djze4cza6zl33,1071734736,
bcna1sgmvtcshqh7zv52ugt9grxzw0eu7m7myhyu02t,1071000000,
bcna1agn6f0dsw22zda0kvrpadlspkrudmdlu66y2ak,1060000000,
bcna19cp0z496j2hd6hr5d8rtm58epcmf57fns04r8y,1054249864,
bcna152uu8nnj4vjnv4s86d8dn4z0tddeu4mny60xyc,1054000000,
bcna1tnyrxmdk6jtw8vqsq74z8t8y562mgcf7t99t08,1053065370,
bcna19uraxqsucmfvzvdhjhu2ycypqfh2z8k0s4fqh4,1053000000,
bcna1frzyzhfzd967rv6shjlvkfxuy627erk3zmzln5,1052000000,
bcna12nzju52zjjez8n9gzrfh6jg82udvaxld3gkhd6,1050000000,
bcna1gzt2zek3gmf3nh3u87camdmslmd3uumue5fur8,1049975031,
bcna1wak4fv3xj2c0n4xvlk7lsdmytrfxfmgs6cw6fa,1048005025,
bcna1gzr8qv7dp3dzx0a6mya78z5jr3qfeyt9lk8rnc,1048000000,
bcna1z8zyckttkkgtp9s2vdyc8hd5nu4x6keu0e4k34,1046209149,
bcna1qly96sy3yklkwv6cf4he5ves4qu8yn58qcrp6y,1046123067,
bcna1lupdfs5uzgvvjlexz3lcwystwxps94tlhlkw28,1046000000,
bcna1km26nq7cfqe3ljalgx2zzj6h3wppunfnak49ye,1033000000,
bcna19xaf08qrtlcduph4mkrm6zm7vu72n79ma0qk5u,1032920690,
bcna1g2xwrvr5zd37vcmydc5y4dz6s8qw04ctzwt5l4,1030360581,
bcna1mgm84ze8a284lgawrafxdftv6pyrlqd34yvx55,1029200000,
bcna1j92yx8hpwpthghwhdazzyvh0pjl49e5jgn5tmu,1025000000,
bcna1ufvcwvzcfzm3ft4u54kweuy8y9zz3llrx36d6a,1015000000,
bcna166jymkhyuyld6l63clhwrp2fup80rq648lsw47,1013567839,
bcna1yfgvyv3jxact4l6vkdfs0kdtsfvkd0chf02ggu,1012237622,
bcna1s4psf66n4ll0apweq4a4vhhed62t8zhdrfp4ht,1012000000,
bcna1krs9xakfe9fyrgpzn0vlu85n6z4vkvslgw6mhp,1010085605,
bcna1pm8jhqcmjhh85u5ja0yqcahk42n5dsgcjk0zlu,1010000000,
bcna1rmrzxxpphgnzzfgv36lpwfjw84cupsvxyeascy,1007778173,
bcna1gtfd6wp8mqnuf05cfh85rw5zwx0xf8kvdzgv49,1007215195,
bcna1lm558289frems48wfx63fs7gwwmckug2xd988h,1005629534,
bcna1g2mjkrugdjr0h75cwg9ml5r8ynltd4z90he3cl,1005587938,
bcna1xrve72ecqqkmnsp76e5n60j764rqrwfadjd5de,1004564920,
bcna19lp0rt6tg2mc4urft32mr5jag2eg7ltyr5mu8d,1002000000,
bcna1smx00m0thnp5edelmrt7rwnf96m9q4wsfkr48u,1000121222,
bcna1qrg60yrf7avsjegk0hrewecydu5atzrdaa9ne2,1000000000,
bcna1pgxfa96cm8autepakq9cuvxa84rh7te50usyry,1000000000,
bcna1zwsvkfyc2l0nfruemm5t7mv9lc0rlkwcshmmjk,1000000000,
bcna184f2xafxy259y2q54pl508mlsq3nqzhjw6lh30,1000000000,
bcna1j3yd7608wjpzaa4vwy5xk9wlrfuaz73vhs0cp0,1000000000,
bcna1nfft74n8acjx93d5g3k27cgfqaad46rjzg7u0a,1000000000,
bcna1n5xpsk6c29lczg7xuylnk9x0m965a9gdh9ztrk,1000000000,
bcna1k8fk8ld4w0q50csyq9esj2z4wdv5a4c8ftvnar,1000000000,
bcna1ey5aeyezjug2xzuswl9ahkhn0mycnrvz3dy6am,1000000000,
bcna1lycjc3psqcfgqhcap5gg46z7pt66j6t6q6gdcg,1000000000,
bcna1j7l69520s7z2fklw942p497yq8q99fx0w4cjus,999980000,
bcna19s7nrzxwlwwt4pdk4dnk9wltnr67w6sdr7d9rg,999923692,
bcna15vr956vpaxzjw2ea7sv923a80uxr8ncdh8fke7,999800000,
bcna1k2udl7s6zcyh2qun6077zxwh2vfw7f79xnuekv,999000000,
bcna1krv9mfpdy8l7k33ec0qwjuwf7a35g52avfdj8l,993000000,
bcna1cj9c3en34nk7v4au755q38p393wru9pcjwfy6w,990000000,
bcna1c5zrxzl36paz8atxup7x5w6xcxvw7cs5ycuke4,990000000,
bcna1u7xwld7jrsj3dh8a7chezj8nj2ac36e8htgm4l,987000000,
bcna1tyhpnfk25gkvg3gpw5f9f54s9xpgprn3xqtzv4,983994996.9,
bcna12l92sl2gshumfcwqqkkg5wg9jxyulx0ws5vrmg,981310556.1,
bcna1xvunup2m747gu6yr5qpmpehal5tr654ckrvfjq,980987731.5,
bcna1drt995vgr9vz9gdvfpkmefdhkwpxekykcqwun8,963083328,
bcna1lvdn88c29q8p50j5lllqhfjy4r9gr8w8j0nawj,961599000,
bcna1kfc5gyquzwug4hg9ykeavauwpc2j5q0ctezyra,958000000,
bcna1as5rceuy75rhyec296scexr6whyk078g8s78sn,952000000,
bcna1qf85dtw9x639vwtc9qwjzr375f24s8evuhw6cm,951800184,
bcna12zutkhdart27s5pdqz6vz67q7u5nx9ar7jm2n2,945000000,
bcna1v222qaklkf4f2m9caczsr9kp6rrunp92vtdpns,941349620.4,
bcna1wclvkd84edzjvma33rvg4p7nme2wdvs8k9fcdw,939852906.9,
bcna19e7r4fvfhpgzct0sscfvatg0klv5whps9svau4,939632175,
bcna1efhrnercnkdkt7333ulzzsv2khs7sr3gn8dxdy,939507537.7,
bcna1aavlnvef7tw2a75s72uwyf67gvf5q8n5vwguzk,934866850,
bcna1l7n595wvgxq88pukk5q3y3xgsqfq6cftcfd3s2,931600000,
bcna1tr4wrydnh3fugxyn23l8zd5tw46wu2vwdv8a4x,927000000,
bcna1ff8qqfq7z9r03u08248ugsd0f8y0w8047mtg2d,921052229,
bcna1wvwfuqf7xlhx94vvr6pfha0w6a84gkq2qzr7fz,917000000,
bcna1zvfzzd62etjf8m45d6ht0j4jxpjv5n8pa4f8cp,911619336.7,
bcna12247yy7a2azc9vr256wgrc3rza5vuehdlm5myu,909999998,
bcna1mcagk5qayt0swfzpqyv9m7xgk8lvv073kfdzzu,907537687.7,
bcna1chwml4tca69lpwezharl8rv3mz97rtwlv0mq4u,907000000,
bcna1sghqztvgjv3ug6ltpvvwwyhpt35u7hu828rvht,904525006,
bcna1xt5kvt65ctp2dzpfgtz6su5l4pu25jpgqvufwd,900000000,
bcna1x68dt67yqf9zkgkauxmy4xkv2ahu7e6apkadj9,900000000,
bcna1galg9em5pnycrnk3syykzxptj0j88utnewjlk5,900000000,
bcna1c9yrdc0rs8j7xxedcgyaz3en945hutgf062j3y,900000000,
bcna170x503z95w0nj5ugl2ckr0890x05zss0crf8cy,900000000,
bcna1lsfgv0vtupq4qrhw0dr4996fsm3l0w4umqecqw,900000000,
bcna1xpzw5seg4u28sj5z4dre4h03naagvddxjshd20,885333380.6,
bcna13a9nmwqfan0tac45nt0ase3wrlvlqxgk88gnm4,883000000,
bcna1tdakls8rx9e7gxs26qdm5l6xxwyw0czdemua97,880402907,
bcna1wnwwltj8xynmmres4mp0uvtm2xjzzjf8klnwrz,872205676,
bcna10qmxtp4shzn0y7j0sce36zddu9ku4wuc3xtks5,869419301,
bcna1c7drqej0y3svf3xvpu4s0vl0ft0207nq59z8fl,865082107,
bcna178qltklgh8eaev3khc9ph6n4pdhv8gchs5vahg,865000000,
bcna19mk0aw0f3k2vctwl9r970yq6j3f9vg60r7sf7h,863100000,
bcna1t05987dvn0hyn5rfa23hav2nxty6eluh8cykm3,862000000,
bcna1dhyeuc4jwzdh4x3y4u4u3yxjvdkm8j62r4yhlk,861767788.1,
bcna1zu079phyudcz3vc86rzx4tad4xnukyhetm8nyd,850000000,
bcna1u9y8vhngu7e64ea9zsz3s8k3znwnxt94re93t8,849000000,
bcna1cstw46ypvtl9uh7vn3eq5c9hadcru7haea4kj4,844221105.4,
bcna1ae3un4p3q8kkqxqar4f3g6tv3djna9k0mt24tx,843840000,
bcna188vxr55rnkd9s6rdtn68dnfvvaf9p2vfmd9qj6,838911222,
bcna1awpd2j7en946wn6rvljydxwgrawmn9mrkmzlgn,837189354,
bcna1tq83rn2wez3mp5n9mkf9gz4yedns7ydadfgz4t,834565000,
bcna18a5wwnd93gpwelf5emtews80y3q8gs8dqdep7j,821000000,
bcna1n5flpdy8zkdahru6rqtj26cf63h2cgszeczk30,820000000,
bcna13m9gpdjfnfuff9khc39jatcjhkjkfrynr7dmqw,813655085,
bcna1stqrlv3krhv3zjs5g635u0ml5jg4pefsahs6ke,812120996.7,
bcna17w8y339r65au23xv5csd5s537vkm4dwatsmgwm,802000000,
bcna1p77sfv0aefkxst0uuc5vvavuvp08jw3gqzzh8y,798781569,
bcna12gzjzaeckdpzr9p3e5wkujjp40v755fj750j43,798518237,
bcna195ea098ndztvdt286l02y0jcg6des7pydls529,798492462.3,
bcna1q86uaaa3u5gkhc2g6c6a0qpf4rahky77w3at2u,772572048,
bcna12zpvm3zysj6e6n6kegwxa7x6xzc8eu6jcfx8ul,770000000,
bcna1jzxd8r9r025pf94sx43qk52z63gqyd2a5qa4dz,766605064.9,
bcna1xry6s98fywaz5yeqflyqsuecrtdjmv94lqj3lt,760000000,
bcna1jfncfv0gltxjmw6kfvqval372djr4h7z7n6wug,755000000,
bcna1vrml8rkxcstrneqv208wmd9f3yd5uwkw2vkvka,751323577,
bcna1vrml8rkxcstrneqv208wmd9f3yd5uwkw2vkvka,751323577,
bcna196a3fd6jvz6gal6y3p9y02c0l4rwaev73tzjk3,747484748,
bcna1qnlxnneluedfg3lusv8r36t5c0s4r2p0l5nz58,740664198,
bcna1y7qq5swjmc37ndddwmxld96n5pjr7290mrxxvs,740000000,
bcna1t52793w5rr8z4c7yxwjrqeahrp8cckl2t46xy6,738000000,
bcna1eu6yf2wjl45qqk4qyj9u9eruy78dk7wgs9vah3,736057460,
bcna18ym3n2lgtay577rephdaqxuag2j5m0rwuzntek,730412313,
bcna1f74ck7yxhljth50uh4tuc0alvacmc43u299q7s,730000000,
bcna1tf3jl53fuctqx8s3p57vkhrc9l7tptfzm0asae,728437161,
bcna1ctr7hk5l2gkh7wh5dyukal3vyh35ryh6xrh7tr,721638582,
bcna188y3w6re6ql8xaywl8f0qqepne6hn6edqx8lvw,715846633,
bcna1q629ypkut4ydhd0ax39q6vghnla2sga2qgkpc6,712438382,
bcna1csy979vq4hsflyqel3tmkpu6sxna2eu7url745,711715793,
bcna1nqt46yj8n6s66sz6s7aexkk7rdpakp7s0naeuv,704000000,
bcna1ehs33kkym4s9dl8mspvmk4gv9enk8vcmkd4q9n,703968246,
bcna13cpyxcn4qgyq4zgctztla6ssy50xthm0vkth0j,700000000,
bcna1xrnw07pf98czaqcwtp0kg53ddc8khv9gg5acpq,698200000,
bcna1jrnfn4rswxkkqcxu8fadxj3e734v5j3xrp6kqu,697000000,
bcna1mydfrd3fj99egej262mp4da06cgvf7dmw78dwh,696740000,
bcna1ued6w6ja3d83gdngcf0jggvsdj8fevw7nyk2jf,689000000,
bcna1cm8u5cyrf0k6mlt5dhqlsnje7wr58k5uarh276,683766422.9,
bcna1asz9sykk3cc6pru0vy4t5ln68vxdcjc9knmn60,680000000,
bcna1vetrc2fg9kyaewmhhml7lsune2ggvpnlau4zcv,677827013,
bcna1pg0lfu3t045qj76k59kfj24xvdv8d4g9h34q3s,676055855,
bcna1zuq9cn80hv0nt7flkel9n08dtcygk3w26m7pds,673000006.5,
bcna1ta0de58jul03xj30ag5fera6wdv34m36pxd93s,670000000,
bcna14vterkmyrm3c0exsnhslugftzaerv8qtjjhxq7,668000000,
bcna1z5jc96xzsnyc2srmt99n238awk76n6w6kz5v7m,666043922,
bcna1frrh8gxt8dz4tn9trqrhptv4sl4rq9qedjtjx0,661000000,
bcna1jrmzl2gf05estqtvx6zud40psqet5s8v9t3mww,660000000,
bcna1md9zaw7gpnrfl2swql6hjvgttjuf6cvke6dn85,654999999,
bcna1cds9fdym40240pxwj0s74y59jugrj963pgnj7r,653500000,
bcna1gp957czryfgyvxwn3tfnyy2f0t9g2p4plaa0zx,650243882,
bcna1ts9j9a2acqjd6wu0u3pm6krea4dwdvdv8gln2h,649550000,
bcna19arx8wzy4pwdtf7tc8tk349ham5lemgxugsrp9,648000000,
bcna1wp6jrpuw69e4gqlmmakr7jr862wn6rkhq3xwam,646500000,
bcna1j3z2lah8c4ppfez9029224a7aptmt626ayd5mf,643988720,
bcna1gpgqjc83966gf969n6s4p5zmud7pssv8tvtle3,639545196.7,
bcna1ne4zple7m85s89vvpfyat284phvmyy7flqg6yl,638000000,
bcna1q7w8jvlztau02zdn900zfhqphgx7j9cjqgplzf,635000000,
bcna1v5ft27rre0m3th7etfvm5c8vhw462vh6sxr3ee,635000000,
bcna1ta4fju044uz2zldn7yc0njmh96gtweym7a06ch,634170854.2,
bcna1zmsts6u08t2fp02vs7xpe7csx6hqv0hdfm5vu7,634000000,
bcna1qhj9pxjn0zvm5t6qtq8su7928rqe4cpnz9t6qg,629000000,
bcna17u5wm77g7ff389x8x4zekawllf6ctnhapljmrt,626000000,
bcna1ytcx9kertr27rwmmk7r0upf53kmvsxz7r59s79,624287053,
bcna1cetnutmxx9vuspgydm74p9ulkz6hx05wmn7cfe,617245904.6,
bcna18sejlgv4yklc3s8mcle8na94lwr4ahm65nvv9l,609798995,
bcna1pphj87dpgrk6ed923ggqh939rf3a26kc0uzmuf,604076260,
bcna1mxyyn7v8qygenh2uaurk3lpqek2uxermr3e807,603014931.8,
bcna1qfhpurkhky848wxtvml30m9kpgkk7t5nr5gds3,602000000,
bcna16z8jrwy5h5fu8g7uc69tywcyp5fgnap5xaqp6a,601000000,
bcna1ypj8tej66ccncvxzf9mlp29j0crcx3lj90msjw,600145116,
bcna1rafqlhkvz38d9jhzkxumr78nfg8gyce4qcyk4q,600000000,
bcna1wu47atmyzlun52vs2c6w8sgn34a85kxz9cnzcy,598000000,
bcna1a20c4f5280pwza4649e88hjrq6qlaptxefg9qr,596805000,
bcna19jk5xruuhkemyguj33gytcxjeuc49mlwyg5x00,596172328,
bcna1px2q40q3twagt23d4jc7nwdu2kdw59dh2jv0ed,593127829,
bcna1fzv5n0s9qqmnlnm7xyzj8vg9zzvjtg0hhk0thk,590680000,
bcna140l6y2gp3gxvay6qtn70re7z2s0gn57zkfr9wn,590000000,
bcna1aq557z057sc0ttvdf7cevvnd4eud7sqnhqkns2,584600000,
bcna16tev2ha6s90k8ttytferlzqm6r6whlfncrhxyd,584000000,
bcna1tp88hee8uk6vvwvvyz8fpyeejn7nfgccc4c8su,582000000,
bcna1wsgte9eamcchp9p77w7ryzyxys7aswv2ngketa,580000000,
bcna1cp5elrkcdmp0m95mpvqj724pf2emzagqp2hjyn,578000000,
bcna17gl6er5798z79ckqv99kz8an2dryl5n50ax9nj,576039280,
bcna1j73u50rk046jxzvhshxtvkzrvepn3km27cadjz,576000000,
bcna12schuyydm0amrg4460t3dyv57tu9yagayckz02,567764758,
bcna1uwqluttpuy6h9cx2dlgqe987s5448l6dlnl84m,564660001.8,
bcna1a7mp54tkfc3077fzra9cqxz7v3zjypd8whwvke,562311055.3,
bcna1t36cnacr83tdljnnv9qv3skndfdslwfdfve00h,562000000,
bcna1n7htchn6skls0v8h7mwlaa68ya30lxrgcvyjsg,561246979,
bcna12mv2fzdwvngphkd3xfxe3gzell20sd3xk39p0z,558880000,
bcna1600utq378tma9vnh3tz43h2f7us7axa74t327m,558100000,
bcna1aemxqhtvwney5kajlprh9ssjyhpakytmq4s9dd,557788944.6,
bcna1mx6anmnee7458da9usld6z0pt4t6hzrlzsjzpv,552002761.1,
bcna1zgaj2w950llsludydz5xmcp609uk02yst6dy55,550000000,
bcna1d6n6zvulfpl0hh5v0mjv7uus2wqu3mtdfrd4cc,550000000,
